smiles,mol_wt,logp,tpsa
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,505.58600000000035,4.544500000000004,108.61
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc(N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,505.58600000000035,4.544500000000004,108.61000000000001
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc(NC)c2cnn(C3=NN=CC3)c2n1,435.4950000000002,4.361100000000003,108.17
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc(OC)c2cnn(C3=NN=CC3)c2n1,436.4790000000002,4.328000000000003,105.36999999999999
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc(OC)nc2c1cnn2C1=NN=CC1,436.4790000000002,4.328000000000003,105.37
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,532.6080000000003,4.848400000000004,125.60000000000001
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,532.6080000000003,4.848400000000004,125.6
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,523.6260000000002,4.985070000000004,137.06
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(-c2cncc3[nH]ccc23)nc2c1cnn2C1=NN=CC1,523.6260000000001,4.985070000000004,137.06
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,450.5720000000002,3.5077700000000025,111.62000000000002
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,450.5720000000002,3.5077700000000025,111.62
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,506.6360000000003,3.666870000000002,120.85000000000001
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,506.6360000000003,3.666870000000002,120.85
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(NC)c2cnn(C3=NN=CC3)c2n1,436.54500000000013,3.4834700000000014,120.41000000000001
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(OC)c2cnn(C3=NN=CC3)c2n1,437.52900000000017,3.450370000000002,117.61
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(OC)nc2c1cnn2C1=NN=CC1,437.52900000000017,3.450370000000002,117.61000000000001
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,533.6580000000002,3.9707700000000035,137.84000000000003
CNc1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,533.6580000000002,3.9707700000000035,137.84
CNc1cccc(N(C)C)c1-c1cc(-c2ccc(S(=O)(=O)C(C)C)cc2)c2cnn(C3=NN=CC3)c2n1,515.6430000000003,4.691200000000004,104.84
CNc1cccc(N(C)C)c1-c1cc(-c2ccc(S(=O)(=O)C(C)C)cc2)nc2c1cnn2C1=NN=CC1,515.6430000000001,4.691200000000004,104.84
CNc1cccc(N(C)C)c1-c1cc(-c2cnc(C#N)cn2)c2cnn(C3=NN=CC3)c2n1,436.4830000000001,3.1707800000000015,120.27
CNc1cccc(N(C)C)c1-c1cc(-c2cnc(C#N)cn2)nc2c1cnn2C1=NN=CC1,436.4830000000001,3.1707800000000015,120.27000000000001
CNc1cccc(N(C)C)c1-c1cc(-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,449.52200000000016,4.385400000000002,99.38
CNc1cccc(N(C)C)c1-c1cc(-c2cncc3[nH]ccc23)nc2c1cnn2C1=NN=CC1,449.52200000000016,4.385400000000002,99.38
CNc1cccc(N(C)C)c1-c1cc(C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,450.57200000000023,3.5077700000000016,111.62000000000002
CNc1cccc(N(C)C)c1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,450.57200000000023,3.5077700000000016,111.62
CNc1cccc(N(C)C)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,376.4680000000001,2.908100000000001,73.94
CNc1cccc(N(C)C)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,376.46800000000013,2.908100000000001,73.94
CNc1cccc(N(C)C)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,432.53200000000015,3.0672000000000015,83.17
CNc1cccc(N(C)C)c1-c1cc(N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,432.53200000000015,3.0672000000000015,83.17
CNc1cccc(N(C)C)c1-c1cc(NC)c2cnn(C3=NN=CC3)c2n1,362.4410000000001,2.883800000000001,82.73
CNc1cccc(N(C)C)c1-c1cc(OC)c2cnn(C3=NN=CC3)c2n1,363.42500000000007,2.8507000000000007,79.92999999999999
CNc1cccc(N(C)C)c1-c1cc(OC)nc2c1cnn2C1=NN=CC1,363.42500000000007,2.8507000000000007,79.92999999999999
CNc1cccc(N(C)C)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,459.55400000000026,3.371100000000002,100.16
CNc1cccc(N(C)C)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,459.55400000000026,3.371100000000002,100.16
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(-c2ccc(S(=O)(=O)C(C)C)cc2)c2cnn(C3=NN=CC3)c2n1,571.707,4.850300000000004,114.07000000000001
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(-c2ccc(S(=O)(=O)C(C)C)cc2)nc2c1cnn2C1=NN=CC1,571.707,4.850300000000004,114.07
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(-c2cnc(C#N)cn2)c2cnn(C3=NN=CC3)c2n1,492.5470000000002,3.329880000000002,129.5
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(-c2cnc(C#N)cn2)nc2c1cnn2C1=NN=CC1,492.5470000000002,3.329880000000002,129.5
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,505.5860000000002,4.544500000000004,108.61
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(-c2cncc3[nH]ccc23)nc2c1cnn2C1=NN=CC1,505.5860000000002,4.544500000000004,108.60999999999999
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,506.63600000000025,3.666870000000002,120.85000000000001
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,506.63600000000025,3.666870000000002,120.85
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,432.53200000000015,3.0672000000000015,83.17
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,432.53200000000015,3.0672000000000015,83.17
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,488.5960000000003,3.226300000000002,92.4
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,488.5960000000003,3.226300000000002,92.4
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(NC)c2cnn(C3=NN=CC3)c2n1,418.5050000000001,3.0429000000000013,91.96000000000001
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(OC)c2cnn(C3=NN=CC3)c2n1,419.48900000000015,3.009800000000001,89.16000000000001
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc(OC)nc2c1cnn2C1=NN=CC1,419.48900000000015,3.009800000000001,89.16
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,515.6180000000003,3.5302000000000024,109.39
CNc1cccc(N2CCOC[C@H]2C)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,515.6180000000003,3.5302000000000024,109.39000000000001
CNc1cccc(NC)c1-c1cc(-c2ccc(S(=O)(=O)C(C)C)cc2)c2cnn(C3=NN=CC3)c2n1,501.61600000000027,4.666900000000004,113.63000000000001
CNc1cccc(NC)c1-c1cc(-c2ccc(S(=O)(=O)C(C)C)cc2)nc2c1cnn2C1=NN=CC1,501.61600000000027,4.666900000000004,113.63
CNc1cccc(NC)c1-c1cc(-c2cnc(C#N)cn2)c2cnn(C3=NN=CC3)c2n1,422.45600000000013,3.1464800000000004,129.06
CNc1cccc(NC)c1-c1cc(-c2cnc(C#N)cn2)nc2c1cnn2C1=NN=CC1,422.45600000000013,3.1464800000000004,129.06
CNc1cccc(NC)c1-c1cc(-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,435.4950000000002,4.361100000000002,108.17
CNc1cccc(NC)c1-c1cc(-c2cncc3[nH]ccc23)nc2c1cnn2C1=NN=CC1,435.4950000000002,4.361100000000002,108.16999999999999
CNc1cccc(NC)c1-c1cc(C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,436.54500000000024,3.4834700000000014,120.40999999999998
CNc1cccc(NC)c1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,436.54500000000024,3.4834700000000014,120.41
CNc1cccc(NC)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,362.4410000000001,2.883800000000001,82.73
CNc1cccc(NC)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,362.4410000000001,2.883800000000001,82.73
CNc1cccc(NC)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,418.5050000000001,3.0429000000000013,91.96000000000001
CNc1cccc(NC)c1-c1cc(N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,418.5050000000001,3.0429000000000013,91.96000000000001
CNc1cccc(NC)c1-c1cc(NC)c2cnn(C3=NN=CC3)c2n1,348.4140000000001,2.8595000000000006,91.52
CNc1cccc(NC)c1-c1cc(OC)c2cnn(C3=NN=CC3)c2n1,349.3980000000001,2.8264000000000005,88.72
CNc1cccc(NC)c1-c1cc(OC)nc2c1cnn2C1=NN=CC1,349.3980000000001,2.8264000000000005,88.72
CNc1cccc(NC)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,445.5270000000002,3.3468000000000018,108.95
CNc1cccc(NC)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,445.5270000000002,3.3468000000000018,108.94999999999999
CNc1cccc(OC)c1-c1cc(-c2ccc(S(=O)(=O)C(C)C)cc2)c2cnn(C3=NN=CC3)c2n1,502.60000000000025,4.633800000000004,110.83
CNc1cccc(OC)c1-c1cc(-c2ccc(S(=O)(=O)C(C)C)cc2)nc2c1cnn2C1=NN=CC1,502.60000000000025,4.633800000000004,110.82999999999998
CNc1cccc(OC)c1-c1cc(-c2cnc(C#N)cn2)c2cnn(C3=NN=CC3)c2n1,423.4400000000001,3.113380000000001,126.26
CNc1cccc(OC)c1-c1cc(-c2cnc(C#N)cn2)nc2c1cnn2C1=NN=CC1,423.4400000000001,3.113380000000001,126.25999999999999
CNc1cccc(OC)c1-c1cc(-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,436.47900000000016,4.328000000000003,105.36999999999999
CNc1cccc(OC)c1-c1cc(-c2cncc3[nH]ccc23)nc2c1cnn2C1=NN=CC1,436.47900000000016,4.328000000000003,105.37
CNc1cccc(OC)c1-c1cc(C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,437.5290000000002,3.4503700000000013,117.61
CNc1cccc(OC)c1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,437.5290000000002,3.450370000000002,117.60999999999999
CNc1cccc(OC)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,363.42500000000007,2.8507000000000007,79.92999999999999
CNc1cccc(OC)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,363.42500000000007,2.8507000000000007,79.92999999999999
CNc1cccc(OC)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,419.4890000000001,3.009800000000001,89.16000000000001
CNc1cccc(OC)c1-c1cc(N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,419.4890000000001,3.009800000000001,89.16
CNc1cccc(OC)c1-c1cc(NC)c2cnn(C3=NN=CC3)c2n1,349.3980000000001,2.8264000000000005,88.72
CNc1cccc(OC)c1-c1cc(OC)c2cnn(C3=NN=CC3)c2n1,350.38200000000006,2.7933000000000003,85.92
CNc1cccc(OC)c1-c1cc(OC)nc2c1cnn2C1=NN=CC1,350.38200000000006,2.7933000000000012,85.92
CNc1cccc(OC)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,446.5110000000002,3.3137000000000016,106.14999999999999
CNc1cccc(OC)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,446.5110000000002,3.3137000000000016,106.15
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,532.6080000000001,4.848400000000003,125.59999999999998
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(-c2cncc3[nH]ccc23)nc2c1cnn2C1=NN=CC1,532.6080000000001,4.848400000000003,125.6
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,533.6580000000001,3.9707700000000026,137.83999999999997
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,533.6580000000001,3.9707700000000026,137.84
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,459.55400000000014,3.371100000000002,100.16
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,459.55400000000014,3.371100000000002,100.16
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,515.6180000000003,3.5302000000000024,109.39
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,515.6180000000002,3.5302000000000024,109.38999999999999
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(NC)c2cnn(C3=NN=CC3)c2n1,445.5270000000001,3.3468000000000018,108.95
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(OC)c2cnn(C3=NN=CC3)c2n1,446.51100000000014,3.3137000000000016,106.14999999999999
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(OC)nc2c1cnn2C1=NN=CC1,446.51100000000014,3.3137000000000016,106.15
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,542.6400000000001,3.834100000000003,126.38000000000001
CNc1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,542.6400000000002,3.834100000000003,126.38
CNc1nc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cc(N(C)C)n1,452.5480000000002,2.29777,137.4
COC[C@@H](C)Nc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,389.4850000000001,2.17987,117.60999999999999
COC[C@@H](C)Nc1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,398.4670000000001,2.0431999999999997,106.15
COC[C@@H](C)Oc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,390.4690000000001,2.14677,114.81
COCc1cc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)[nH]n1,412.4790000000001,2.26957,134.26
COCc1cc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)n[nH]1,412.4790000000001,2.26957,134.26000000000002
COCc1cc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)no1,413.46300000000014,2.5344700000000007,131.61
COCc1cc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)on1,413.46300000000014,2.5344700000000007,131.61
COCc1cc(-c2cc(N(C)C)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,455.4860000000002,2.3276000000000003,123.33000000000001
COCc1cc(-c2cc(OC)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,442.4430000000002,2.2702,129.32
COCc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)[nH]n1,421.46100000000007,2.1329,122.8
COCc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)n[nH]1,421.46100000000007,2.1329,122.80000000000001
COCc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)no1,422.4450000000001,2.3978,120.15
COCc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)on1,422.4450000000001,2.3978,120.15
COCc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,346.41600000000005,1.87947,105.58000000000001
COCc1ccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cc1,422.5140000000001,3.546470000000002,105.58000000000001
COCc1ccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cc1,431.4960000000001,3.4098000000000024,94.12
CO[C@H](C)CNc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,389.4850000000001,2.17987,117.60999999999999
CO[C@H](C)CNc1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,398.4670000000001,2.0431999999999997,106.15
CO[C@H](C)COc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,390.4690000000001,2.14677,114.81
COc1c(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cccc1N(C)C,451.55600000000015,3.4746700000000024,108.82000000000001
COc1c(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cccc1N1CCOC[C@H]1C,507.6200000000003,3.633770000000003,118.05000000000001
COc1c(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cccc1[C@]1(O)C[C@H]2CC[C@@H](C1)O2,534.6420000000003,3.9376700000000033,135.04000000000002
COc1c(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cccc1C1([S@](C)(=N)=O)CC1,534.642,3.9376700000000033,135.04
COc1c(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cccc1N(C)C,460.5380000000001,3.338000000000002,97.36
COc1c(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cccc1N1CCOC[C@H]1C,516.6020000000002,3.4971000000000023,106.59
COc1c(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cccc1[C@]1(O)C[C@H]2CC[C@@H](C1)O2,543.6240000000003,3.801000000000003,123.58000000000001
COc1c(-c2cncc3[nH]ccc23)cccc1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,524.6100000000002,4.951970000000004,134.26
COc1c(-c2cncc3[nH]ccc23)cccc1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,533.5920000000003,4.815300000000004,122.80000000000001
COc1cc(-c2c(-c3ccc(S(=O)(=O)C(C)C)cc3)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,516.6270000000002,4.658100000000004,102.04
COc1cc(-c2c(-c3ccc(S(=O)(=O)C(C)C)cc3)cccc2N(C)C)nc2c1cnn2C1=NN=CC1,516.6270000000002,4.658100000000004,102.04000000000002
COc1cc(-c2c(-c3ccc(S(=O)(=O)C(C)C)cc3)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,572.6910000000001,4.817200000000004,111.27
COc1cc(-c2c(-c3ccc(S(=O)(=O)C(C)C)cc3)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,572.6910000000001,4.817200000000004,111.27000000000001
COc1cc(-c2c(-c3cnc(C#N)cn3)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,437.4670000000002,3.1376800000000014,117.47000000000001
COc1cc(-c2c(-c3cnc(C#N)cn3)cccc2N(C)C)nc2c1cnn2C1=NN=CC1,437.4670000000002,3.1376800000000014,117.47
COc1cc(-c2c(-c3cnc(C#N)cn3)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,493.53100000000035,3.296780000000001,126.7
COc1cc(-c2c(-c3cnc(C#N)cn3)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,493.53100000000035,3.296780000000001,126.69999999999999
COc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,524.6100000000004,4.951970000000004,134.26
COc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,524.6100000000002,4.951970000000004,134.26
COc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,450.50600000000026,4.352300000000003,96.58
COc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2N(C)C)nc2c1cnn2C1=NN=CC1,450.50600000000026,4.352300000000003,96.58000000000001
COc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,506.5700000000004,4.511400000000004,105.80999999999999
COc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,506.5700000000004,4.511400000000004,105.81
COc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,533.5920000000003,4.815300000000004,122.8
COc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,533.5920000000003,4.815300000000004,122.80000000000001
COc1cc(-c2c(C3([S@](C)(=N)=O)CC3)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,534.6420000000003,3.9376700000000024,135.04000000000002
COc1cc(-c2c(C3([S@](C)(=N)=O)CC3)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,534.6420000000003,3.9376700000000033,135.04
COc1cc(-c2c(N(C)C)cccc2C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,451.55600000000027,3.4746700000000024,108.82000000000001
COc1cc(-c2c(N(C)C)cccc2C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,451.55600000000027,3.4746700000000024,108.82
COc1cc(-c2c(N(C)C)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,377.4520000000001,2.8750000000000018,71.14
COc1cc(-c2c(N(C)C)cccc2N(C)C)nc2c1cnn2C1=NN=CC1,377.45200000000017,2.8750000000000018,71.14
COc1cc(-c2c(N(C)C)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,433.5160000000002,3.0341000000000014,80.36999999999999
COc1cc(-c2c(N(C)C)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,433.5160000000002,3.0341000000000014,80.36999999999999
COc1cc(-c2c(N(C)C)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,460.5380000000003,3.338000000000002,97.36000000000001
COc1cc(-c2c(N(C)C)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,460.5380000000003,3.338000000000002,97.36000000000001
COc1cc(-c2c(N3CCOC[C@H]3C)cccc2C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,507.62000000000023,3.633770000000002,118.05
COc1cc(-c2c(N3CCOC[C@H]3C)cccc2C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,507.62000000000023,3.633770000000002,118.05000000000001
COc1cc(-c2c(N3CCOC[C@H]3C)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,489.5800000000003,3.193200000000002,89.6
COc1cc(-c2c(N3CCOC[C@H]3C)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,489.5800000000003,3.193200000000002,89.6
COc1cc(-c2c(N3CCOC[C@H]3C)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,516.6020000000003,3.4971000000000023,106.59000000000002
COc1cc(-c2c(N3CCOC[C@H]3C)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,516.6020000000002,3.4971000000000023,106.59
COc1cc(-c2c(OC)cccc2-c2ccc(S(=O)(=O)C(C)C)cc2)c2cnn(C3=NN=CC3)c2n1,503.5840000000003,4.600700000000003,108.03000000000002
COc1cc(-c2c(OC)cccc2-c2cnc(C#N)cn2)c2cnn(C3=NN=CC3)c2n1,424.42400000000015,3.080280000000001,123.46
COc1cc(-c2c(OC)cccc2-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,437.4630000000002,4.294900000000003,102.57000000000001
COc1cc(-c2c(OC)cccc2C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,438.51300000000026,3.417270000000001,114.81000000000002
COc1cc(-c2c(OC)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,364.4090000000001,2.8176000000000005,77.13000000000001
